run,layer_number,layer_code,wire,value,lay_med,rel_to_layer,own_norm,cv,robust_z,status
21697,1,11,1,2.764271028,1.7782426445000001,1.5544959719359603,0.9906019195810019,1.5692438518526903,6.854208921774125,outlier
21697,1,11,2,2.769066898,1.7782426445000001,1.5571929435865015,1.0068683220909878,1.5465705985790092,7.347418957116649,outlier
21697,1,11,4,0.648687892,1.7782426445000001,0.36479155080795833,0.9244334292789419,0.3946109468288006,-3.730354721197515,low/dead
21697,1,11,5,0.576251696,1.7782426445000001,0.3240568421763546,0.9309979551403582,0.34807470885099795,-3.3114792678494895,low/dead
21697,1,11,9,0.341746863,1.7782426445000001,0.19218235714737972,0.9067212610930262,0.21195307245328013,-3.7671784615988306,low/dead
21697,1,11,10,0.288366966,1.7782426445000001,0.16216401450718892,0.9325660975835379,0.17389010272557384,-2.7742620731023186,low/dead
21697,1,11,21,0.548944378,1.7782426445000001,0.30870049129563537,0.999058264487487,0.3089914795449868,-1.115339744741547,low/dead
21697,1,11,31,0.873521494,1.7782426445000001,0.49122739053736597,0.9887028774030181,0.496840255818463,-1.9710426028733175,low/dead
21697,1,11,41,0.061185772,1.7782426445000001,0.03440799948715885,0.9956028287684259,0.034559965573543024,-0.08925304026514244,low/dead
21697,1,11,42,0.00594582,1.7782426445000001,0.0033436494273658725,0.9706131994262165,0.0034448835327424866,0.025398595405679333,low/dead
21697,2,21,1,0.00320078,0.9917701795,0.003227340432451468,0.6735390292956922,0.004791616063921701,0.051543219085698457,low/dead
21697,2,21,11,0.28262252,0.9917701795,0.28496775345925796,0.9109864506332046,0.3128122852553776,-2.8073882883901224,low/dead
21697,2,21,12,0.269268272,0.9917701795,0.2715026904073193,0.9130756142871717,0.2973496237978916,-2.3243472322779,low/dead
21697,2,21,48,2.431188528,0.9917701795,2.4513628038561124,0.9876753765590771,2.4819519267518015,13.851419122867362,hot
21697,2,21,49,0.064264668,0.9917701795,0.06479794344330757,0.9707061575339889,0.06675340723903742,0.2551160465648959,low/dead
21697,2,21,50,0.062240334,0.9917701795,0.06275681129208624,0.9649286129479785,0.0650377763183499,0.25504287872811127,low/dead
21697,2,21,51,0.05822876,0.9917701795,0.058711948799827766,0.9772938924096477,0.060076041870133524,0.40097282551018143,low/dead
21697,3,22,1,1.752813931,0.9786544005,1.7910448572085076,1.073374546404858,1.6686112626830978,5.931852949602416,outlier
21697,3,22,10,0.315059564,0.9786544005,0.3219313823542145,0.9794224185208806,0.32869513324025584,-3.198153380517721,low/dead
21697,3,22,11,0.321932762,0.9786544005,0.32895449285827844,0.9348590397517001,0.3518760357129875,-3.5382531117056946,low/dead
21697,3,22,12,0.295791292,0.9786544005,0.30224284675865,0.9749387672125438,0.3100121329904597,-2.64074523046225,low/dead
21697,3,22,13,0.309961633,0.9786544005,0.3167222595041098,0.9925294424421872,0.31910616044275003,-2.9343069531451715,low/dead
21697,3,22,47,1.632313041,0.9786544005,1.667915701565376,1.0198905136173666,1.6353870138958169,5.028843923275068,outlier
21697,3,22,48,0.064815796,0.9786544005,0.06622950447766367,0.9742011979019152,0.06798339462145868,0.17781935503927426,low/dead
21697,3,22,49,0.066734144,0.9786544005,0.06818969389593012,1.0025917081001716,0.06801342295673275,0.2836501325329785,low/dead
21697,3,22,50,0.065674284,0.9786544005,0.06710671710712857,0.98162767485654,0.06836269883786221,0.2613890119370461,low/dead
21697,4,31,1,2.348434585,0.798175979,2.942251642228386,1.0365361013134866,2.8385423705937485,17.864321724174154,hot
21697,4,31,2,1.46089643,0.798175979,1.830293655078788,1.0752993967983224,1.7021246924609486,6.447407604193081,outlier
21697,4,31,13,0.287328303,0.798175979,0.35998114521058516,0.9756659414823274,0.368959425460385,-2.6489790249733622,low/dead
21697,4,31,14,0.325218331,0.798175979,0.4074519148113827,0.9975962266448841,0.4084336968492003,-3.471704328435039,low/dead
21697,4,31,15,0.25845769,0.798175979,0.32381040873193206,0.9400047050078233,0.3444774340030959,-1.5335931270842529,low/dead
21697,4,31,39,0.389689673,0.798175979,0.48822525765336267,1.0342962343431825,0.47203619373457767,-14.112095892600273,low/dead
21697,4,31,61,0.062351619,0.798175979,0.07811763400612184,0.9950406608185509,0.0785069767318452,-1.0578787887231078,low/dead
21697,4,31,63,0.043857046,0.798175979,0.05494658716107516,0.9625503608483501,0.0570843764607263,-0.11913137011770214,low/dead
21697,4,31,65,0.02278701,0.798175979,0.02854885463798203,1.025244873311236,0.027845888705376035,0.0075471670665459845,low/dead
21697,4,31,66,0.019522639,0.798175979,0.02445906606267338,1.2971482883397925,0.018856029247032582,0.029734895324010566,low/dead
21697,4,31,68,0.014917543,0.798175979,0.018689541394981017,1.0003010955704188,0.0186839157507104,-0.011290670509264342,low/dead
21697,4,31,71,0.007387231,0.798175979,0.00925514071377485,0.8912751146068815,0.010384156992711566,-0.02650188772655073,low/dead
21697,4,31,72,0.00259136,0.798175979,0.003246602338555217,0.8114338201303068,0.004001068550524367,0.018834231214734817,low/dead
21697,5,32,1,1.891486137,0.788557741,2.398665359116676,1.1042565087033713,2.172199430305566,12.429975763798117,hot
21697,5,32,2,1.32614571,0.788557741,1.6817357069100156,1.0550536369597467,1.593981242277049,5.339550653212899,outlier
21697,5,32,13,1.278573851,0.788557741,1.6214080269868278,0.9384830466196328,1.7276902687023015,6.268671092790736,outlier
21697,5,32,14,0.324222062,0.788557741,0.411158302230147,0.8929931707856127,0.46042715183188865,-3.768409175681433,low/dead
21697,5,32,23,0.206344328,0.788557741,0.2616730738554756,1.0634675447772297,0.2460564735995678,-6.912253042321641,low/dead
21697,5,32,38,0.364751145,0.788557741,0.46255477060873845,0.9382108614663085,0.4930179233757986,-13.633202130585467,low/dead
21697,5,32,47,0.229173732,0.788557741,0.29062390752689343,0.9277483295256291,0.31325726846147334,-7.570653136443675,low/dead
21697,5,32,48,0.211013015,0.788557741,0.2675936130338488,0.947413657728688,0.2824464381011488,-6.821348049867391,low/dead
21697,5,32,60,1.282606622,0.788557741,1.6265221369502734,0.9756147259620743,1.6671766975906657,5.82057244306565,outlier
21697,5,32,61,0.043994828,0.788557741,0.05579151115073513,0.9650893982559381,0.05780968193367246,-0.5031105853994505,low/dead
21697,5,32,62,0.056808547,0.788557741,0.0720410745419339,0.9249787592367632,0.07788403119805459,0.5814854860050498,low/dead
21697,5,32,63,0.058075081,0.788557741,0.07364721437691144,0.9520334638603521,0.07735780009064291,0.5811400558907521,low/dead
21697,5,32,64,0.068228548,0.788557741,0.08652321124065918,1.003682853768842,0.08620572814984674,0.34174917817504674,low/dead
21697,5,32,72,0.004795871,0.788557741,0.0060818260358691985,0.8669860584852601,0.00701490638326406,-0.005420494930466948,low/dead
21697,6,41,1,1.041488257,0.7248971935,1.4367392594961121,1.034559313276059,1.3887451797678965,5.052755492987648,outlier
21697,6,41,32,0.328848355,0.7248971935,0.4536482661937633,1.047199935161996,0.43320119774796056,-1.0719809746136189,low/dead
21697,6,41,33,0.219624385,0.7248971935,0.3029731484261844,1.0348619011488358,0.2927667431662558,-0.7110015686414028,low/dead
21697,6,41,34,0.291440563,0.7248971935,0.402043994118457,1.01002668627085,0.3980528431410617,-0.7447453588153241,low/dead
21697,6,41,35,0.354528786,0.7248971935,0.4890745738554166,1.0240595835529902,0.4775840993143826,-0.22547184960933997,low/dead
21697,6,41,37,0.344274631,0.7248971935,0.47492890590146836,1.073799991158844,0.4422880516034699,-0.6403125084706307,low/dead
21697,6,41,61,0.412572071,0.7248971935,0.5691456315453371,1.4024040559084483,0.4058356998808424,-13.320942820792826,low/dead
21697,6,41,72,1.303130829,0.7248971935,1.7976767473855588,0.9697753986647214,1.8537042183796066,7.038804547472157,outlier
21697,6,41,73,0.094423012,0.7248971935,0.13025710796878676,0.9669206239480833,0.13471334124297324,-0.803681366217392,low/dead
21697,6,41,74,0.081312532,0.7248971935,0.11217112264899395,0.9030253089972693,0.12421703083111833,-0.9373024180474756,low/dead
21697,6,41,75,1.718230668,0.7248971935,2.370309449956506,0.9294840800985555,2.5501345323797007,15.326045374017857,hot
21697,6,41,76,0.01432932,0.7248971935,0.019767382366062364,0.9970216455498,0.0198264325095588,0.09206353899191173,low/dead
21697,6,41,77,0.066230711,0.7248971935,0.09136566066730123,0.9707542527144846,0.09411821829450531,0.5602464809810284,low/dead
21697,6,41,87,0.006073003,0.7248971935,0.008377743843479234,0.9078672572407491,0.009227939191178052,0.020593858044426032,low/dead
21697,7,42,1,1.004981346,0.442550237,2.270886471132994,1.0847337136130872,2.093496719640996,6.09087048378294,hot
21697,7,42,74,0.770116161,0.442550237,1.740177942781217,0.9882630028990542,1.7608449751497648,5.181337292502994,outlier
21697,7,42,75,0.918719264,0.442550237,2.0759660422461823,0.9700168159185374,2.1401340762122656,7.20486582067954,hot
21697,7,42,76,0.874528362,0.442550237,1.9761109335932858,0.9665591395794533,2.0444801075008048,6.565251686745115,hot
21697,7,42,77,1.584592801,0.442550237,3.58059417557153,0.8912664444631815,4.017422845676813,22.00465365371837,hot
21697,7,42,78,0.014663176,0.442550237,0.03313335927554819,1.1384172968405126,0.02910475742726705,-0.07286395442880164,low/dead
21697,7,42,79,0.011653171,0.442550237,0.026331860262906154,1.1238737500929348,0.02342955359596995,0.0,low/dead
21697,7,42,80,0.011059649,0.442550237,0.02499071986713228,1.0524578244401912,0.023745103401578108,-0.08089254357933666,low/dead
21697,7,42,81,0.01043963,0.442550237,0.023589706042796674,1.1043411633898126,0.021360886313779404,-0.09370754318387561,low/dead
21697,7,42,82,0.009003519,0.442550237,0.020344625868994846,1.0276502462474078,0.019797227649470985,-0.016164607557436483,low/dead
21697,7,42,83,0.013046888,0.442550237,0.02948114566256576,0.9358220412155076,0.03150294005073197,0.0,low/dead
21697,7,42,84,0.015781329,0.442550237,0.03565997186439197,1.0183232110953684,0.03501832372654455,0.0,low/dead
21697,7,42,85,0.015754833,0.442550237,0.035600100695460705,0.9883391930123473,0.036020124413922695,-0.11750192023139733,low/dead
21697,7,42,86,0.013704002,0.442550237,0.030965980479183426,1.0109394571091563,0.030630895115848534,0.0,low/dead
